,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
89,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 15:00:00+00:00,pm25,37.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
90,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 16:00:00+00:00,pm25,36.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
91,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 17:00:00+00:00,pm25,36.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
92,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 18:00:00+00:00,pm25,34.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
93,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 19:00:00+00:00,pm25,35.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
94,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 20:00:00+00:00,pm25,34.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
95,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 21:00:00+00:00,pm25,30.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
96,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 22:00:00+00:00,pm25,32.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
97,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 23:00:00+00:00,pm25,32.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
98,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 00:00:00+00:00,pm25,26.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
99,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 01:00:00+00:00,pm25,25.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
100,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 02:00:00+00:00,pm25,28.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
101,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 03:00:00+00:00,pm25,30.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
102,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 04:00:00+00:00,pm25,30.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
103,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 05:00:00+00:00,pm25,31.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
104,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 06:00:00+00:00,pm25,30.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
105,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 07:00:00+00:00,pm25,32.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
106,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 08:00:00+00:00,pm25,30.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
107,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 09:00:00+00:00,pm25,32.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
108,US Diplomatic Post: Karachi,Karachi,PK,2016-05-27 10:00:00+00:00,pm25,32.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
