,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
78,LU0101A,Luxemburg,LU,2015-01-06 04:00:00+00:00,pm25,5,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
79,LU0101A,Luxemburg,LU,2015-01-06 05:00:00+00:00,pm25,5,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
80,LU0101A,Luxemburg,LU,2015-01-06 06:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
81,LU0101A,Luxemburg,LU,2015-01-06 08:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
82,LU0101A,Luxemburg,LU,2015-01-06 09:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
83,LU0101A,Luxemburg,LU,2015-01-06 10:00:00+00:00,pm25,10,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
84,LU0101A,Luxemburg,LU,2015-01-06 11:00:00+00:00,pm25,10,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
85,LU0101A,Luxemburg,LU,2015-01-06 12:00:00+00:00,pm25,9,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
86,LU0101A,Luxemburg,LU,2015-01-06 13:00:00+00:00,pm25,9,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
87,LU0101A,Luxemburg,LU,2015-01-06 16:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
88,LU0101A,Luxemburg,LU,2015-01-06 17:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
89,LU0101A,Luxemburg,LU,2015-01-06 18:00:00+00:00,pm25,7,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
90,LU0101A,Luxemburg,LU,2015-01-06 19:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
91,LU0101A,Luxemburg,LU,2015-01-06 20:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
92,LU0101A,Luxemburg,LU,2015-01-06 21:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
93,LU0101A,Luxemburg,LU,2015-01-06 22:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
94,LU0101A,Luxemburg,LU,2015-01-06 23:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
95,LU0101A,Luxemburg,LU,2015-01-07 00:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
