,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
72,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 21:00:00+00:00,pm25,12,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
73,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 22:00:00+00:00,pm25,18,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
74,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 23:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
75,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 00:00:00+00:00,pm25,30,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
76,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 02:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
77,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 03:00:00+00:00,pm25,18,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
78,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 04:00:00+00:00,pm25,16,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
79,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 05:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
80,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 06:00:00+00:00,pm25,20,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
81,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 07:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
82,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 08:00:00+00:00,pm25,-999,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
83,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 09:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
84,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 10:00:00+00:00,pm25,18,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
85,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 11:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
86,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 12:00:00+00:00,pm25,30,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
87,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 13:00:00+00:00,pm25,23,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
