Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.060780277,0.061946205,0.061924706,0.062667953,0.064805143,0.078414179,0.088814596,0.097997791,0.104834308,0.107636295,0.120883274,0.127392876,0.118310285,0.123482382,0.129345873,0.139771241,0.143267095,..,..
Uganda,UGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Control of Corruption: Estimate,CC.EST,-0.568332,..,-0.5696136,-0.4990683,-0.734896,-0.7242912,-0.7458543,-0.6293012,-0.7071454,-0.5441679,-0.6235763,-0.6073088,-0.5280005,-0.4782664,-0.4362011,-0.4261965,-0.4524708,-0.5831431,-0.4854065
Vietnam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,37.70012216,38.56440258,39.50088553,40.4328055,41.30357661,42.17434773,42.8522598,43.53017187,44.20808079,44.88599286,45.56390492,45.97994001,46.3959751,46.81201019,47.22804528,47.64408037,48.06011546,..,..
Vietnam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,256.8971002,259.5470732,262.5484044,265.4292773,267.8840939,270.3668881,272.8981843,275.4848615,278.1417519,280.879324,283.7025543,286.6177347,289.6200439,292.6870449,295.7867417,298.8908182,301.9922082,305.0815687,308.1252459
Vietnam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,57.96370073,56.35774932,52.41332939,51.02385557,45.98952382,44.35696306,44.46111764,42.10217794,39.4589931,37.16681368,34.79589882,36.52695938,38.11436603,37.39155073,37.03547263,34.99856984,..,..,..
Vietnam,VNM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.534582,23.24104759,23.02944218,22.54243671,21.80769935,19.29997888,18.72678545,18.6550997,20.41314392,19.16845987,18.37848058,19.56775113,19.221401,17.96358637,17.69919977,16.992212,16.31964409,15.34488286,14.68197863
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.671308552,0.757220692,0.868419917,0.957054376,1.090129494,1.170708252,1.214192778,1.227733963,1.368182472,1.476951428,1.622618922,1.712240646,1.588281536,1.622307629,1.824531973,2.032107552,2.057565917,..,..
Vietnam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,359.6033143,379.5465756,410.1504534,426.6101523,469.1355715,492.0724513,499.5559313,532.4878224,563.9279605,609.2761386,669.6999218,662.5571706,667.3200042,660.3341082,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Data from database: Environment Social and Governance (ESG) Data,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/07/2020,,,,,,,,,,,,,,,,,,,,,,
